Year;City;Sport;Discipline;Event;Event gender;Medal;NOC
1994;Lillehammer;Skating;Short Track S.;1000m;W;Bronze;KOR
1994;Lillehammer;Skating;Short Track S.;1000m;W;Gold;KOR
1994;Lillehammer;Skating;Short Track S.;3000m relay;W;Gold;KOR
1994;Lillehammer;Skating;Short Track S.;500m;M;Gold;KOR
1994;Lillehammer;Skating;Speed skating;10000m;M;Bronze;NED
1994;Lillehammer;Skating;Speed skating;1500m;M;Bronze;NED
1994;Lillehammer;Skating;Speed skating;1500m;M;Silver;NED
1994;Lillehammer;Skating;Speed skating;5000m;M;Bronze;NED
1994;Lillehammer;Skating;Speed skating;10000m;M;Gold;NOR
1994;Lillehammer;Skating;Speed skating;10000m;M;Silver;NOR
1994;Lillehammer;Skating;Speed skating;1500m;M;Gold;NOR
1994;Lillehammer;Skating;Speed skating;5000m;M;Gold;NOR
1994;Lillehammer;Skating;Speed skating;5000m;M;Silver;NOR
1994;Lillehammer;Skiing;Alpine Skiing;alpine combined;M;Bronze;NOR
1994;Lillehammer;Skiing;Alpine Skiing;alpine combined;M;Gold;NOR
1994;Lillehammer;Skiing;Alpine Skiing;alpine combined;M;Silver;NOR
1994;Lillehammer;Skiing;Alpine Skiing;downhill;M;Silver;NOR
1994;Lillehammer;Skiing;Alpine Skiing;super-G;M;Bronze;NOR
1994;Lillehammer;Skiing;Cross Country S;10km pursuit;M;Gold;NOR
1994;Lillehammer;Skiing;Cross Country S;30km;W;Silver;NOR
1994;Lillehammer;Skiing;Cross Country S;30km mass start;M;Gold;NOR
1994;Lillehammer;Skiing;Cross Country S;30km mass start;M;Silver;NOR
1994;Lillehammer;Skiing;Cross Country S;4x10km relay;M;Silver;NOR
1994;Lillehammer;Skiing;Cross Country S;4x5km relay;W;Silver;NOR
1994;Lillehammer;Skiing;Cross Country S;50km;M;Bronze;NOR
1994;Lillehammer;Skiing;Cross Country S;Combined 10km + 15km pursuit;M;Gold;NOR
1994;Lillehammer;Skiing;Freestyle Ski.;aerials;W;Bronze;NOR
1994;Lillehammer;Skiing;Freestyle Ski.;moguls;W;Gold;NOR
1994;Lillehammer;Skiing;Nordic Combined;individual;M;Bronze;NOR
1994;Lillehammer;Skiing;Nordic Combined;individual;M;Gold;NOR
1994;Lillehammer;Skiing;Nordic Combined;Team;M;Silver;NOR
1994;Lillehammer;Skiing;Ski Jumping;K120 individual (90m);M;Silver;NOR
1994;Lillehammer;Skiing;Ski Jumping;K90 individual (70m);M;Gold;NOR
1994;Lillehammer;Skiing;Ski Jumping;K90 individual (70m);M;Silver;NOR
1994;Lillehammer;Biathlon;Biathlon;10km;M;Bronze;RUS
1994;Lillehammer;Biathlon;Biathlon;10km;M;Gold;RUS
1994;Lillehammer;Biathlon;Biathlon;20km;M;Gold;RUS
1994;Lillehammer;Biathlon;Biathlon;4x7.5km relay;M;Silver;RUS
1994;Lillehammer;Biathlon;Biathlon;4x7.5km relay;W;Gold;RUS
1994;Lillehammer;Skating;Figure skating;ice dancing;X;Gold;RUS
1994;Lillehammer;Skating;Figure skating;ice dancing;X;Silver;RUS
1994;Lillehammer;Skating;Figure skating;individual;M;Gold;RUS
1994;Lillehammer;Skating;Figure skating;pairs;X;Gold;RUS
1994;Lillehammer;Skating;Figure skating;pairs;X;Silver;RUS
1994;Lillehammer;Skating;Speed skating;1000m;M;Bronze;RUS
1994;Lillehammer;Skating;Speed skating;1500m;W;Silver;RUS
1994;Lillehammer;Skating;Speed skating;3000m;W;Gold;RUS
1994;Lillehammer;Skating;Speed skating;500m;M;Gold;RUS
1994;Lillehammer;Skating;Speed skating;500m;M;Silver;RUS
1994;Lillehammer;Skiing;Alpine Skiing;super-G;W;Silver;RUS
1994;Lillehammer;Skiing;Cross Country S;15km mass start;W;Bronze;RUS
1994;Lillehammer;Skiing;Cross Country S;15km mass start;W;Silver;RUS
1994;Lillehammer;Skiing;Cross Country S;4x5km relay;W;Gold;RUS
1994;Lillehammer;Skiing;Cross Country S;5km;W;Gold;RUS
1994;Lillehammer;Skiing;Cross Country S;Combined 5km + 10km pursuit;W;Gold;RUS
1994;Lillehammer;Skiing;Freestyle Ski.;moguls;M;Silver;RUS
1994;Lillehammer;Skiing;Freestyle Ski.;moguls;W;Bronze;RUS
1994;Lillehammer;Skiing;Alpine Skiing;alpine combined;W;Bronze;SLO
1994;Lillehammer;Skiing;Alpine Skiing;slalom;M;Bronze;SLO
1994;Lillehammer;Skiing;Alpine Skiing;slalom;W;Bronze;SLO
1994;Lillehammer;Bobsleigh;Bobsleigh;four-man;M;Silver;SUI
1994;Lillehammer;Bobsleigh;Bobsleigh;two-man;M;Gold;SUI
1994;Lillehammer;Bobsleigh;Bobsleigh;two-man;M;Silver;SUI
1994;Lillehammer;Skiing;Alpine Skiing;alpine combined;W;Silver;SUI
1994;Lillehammer;Skiing;Alpine Skiing;giant slalom;M;Silver;SUI
1994;Lillehammer;Skiing;Alpine Skiing;giant slalom;W;Bronze;SUI
1994;Lillehammer;Skiing;Alpine Skiing;slalom;W;Gold;SUI
1994;Lillehammer;Skiing;Freestyle Ski.;aerials;M;Gold;SUI
1994;Lillehammer;Skiing;Nordic Combined;Team;M;Bronze;SUI
1994;Lillehammer;Ice Hockey;Ice Hockey;ice hockey;M;Gold;SWE
1994;Lillehammer;Skiing;Alpine Skiing;alpine combined;W;Gold;SWE
1994;Lillehammer;Skiing;Freestyle Ski.;aerials;W;Silver;SWE
1994;Lillehammer;Biathlon;Biathlon;7.5km;W;Bronze;UKR
1994;Lillehammer;Skating;Figure skating;individual;W;Gold;UKR
1994;Lillehammer;Skating;Figure skating;individual;W;Silver;USA
1994;Lillehammer;Skating;Short Track S.;3000m relay;W;Bronze;USA
1994;Lillehammer;Skating;Short Track S.;5000m relay;M;Silver;USA
1994;Lillehammer;Skating;Short Track S.;500m;W;Bronze;USA
1994;Lillehammer;Skating;Short Track S.;500m;W;Gold;USA
1994;Lillehammer;Skating;Speed skating;1000m;M;Gold;USA
1994;Lillehammer;Skating;Speed skating;1000m;W;Gold;USA
1994;Lillehammer;Skating;Speed skating;500m;W;Gold;USA
1994;Lillehammer;Skiing;Alpine Skiing;downhill;M;Gold;USA
1994;Lillehammer;Skiing;Alpine Skiing;downhill;W;Silver;USA
1994;Lillehammer;Skiing;Alpine Skiing;super-G;M;Silver;USA
1994;Lillehammer;Skiing;Alpine Skiing;super-G;W;Gold;USA
1994;Lillehammer;Skiing;Freestyle Ski.;moguls;W;Silver;USA
1994;Lillehammer;Skiing;Freestyle Ski.;aerials;W;Gold;UZB
1998;Nagano;Skiing;Alpine Skiing;slalom;W;Bronze;AUS
1998;Nagano;Luge;Luge;singles;W;Bronze;AUT
1998;Nagano;Skiing;Alpine Skiing;alpine combined;M;Bronze;AUT
1998;Nagano;Skiing;Alpine Skiing;alpine combined;M;Gold;AUT
1998;Nagano;Skiing;Alpine Skiing;downhill;M;Bronze;AUT
1998;Nagano;Skiing;Alpine Skiing;giant slalom;M;Gold;AUT
1998;Nagano;Skiing;Alpine Skiing;giant slalom;M;Silver;AUT
1998;Nagano;Skiing;Alpine Skiing;giant slalom;W;Silver;AUT
1998;Nagano;Skiing;Alpine Skiing;slalom;M;Bronze;AUT
1998;Nagano;Skiing;Alpine Skiing;super-G;M;Gold;AUT
1998;Nagano;Skiing;Alpine Skiing;super-G;M;Silver;AUT
1998;Nagano;Skiing;Alpine Skiing;super-G;W;Bronze;AUT
1998;Nagano;Skiing;Alpine Skiing;super-G;W;Silver;AUT
1998;Nagano;Skiing;Cross Country S;10km pursuit;M;Silver;AUT
1998;Nagano;Skiing;Cross Country S;50km;M;Bronze;AUT
1998;Nagano;Skiing;Ski Jumping;K120 team (90m);M;Bronze;AUT
1998;Nagano;Skiing;Ski Jumping;K90 individual (70m);M;Bronze;AUT
1998;Nagano;Skiing;Snowboard;giant-slalom;W;Bronze;AUT
1998;Nagano;Skating;Speed skating;5000m;M;Bronze;BEL
1998;Nagano;Biathlon;Biathlon;20km;M;Bronze;BLR
1998;Nagano;Skiing;Freestyle Ski.;aerials;M;Bronze;BLR
1998;Nagano;Biathlon;Biathlon;15km;W;Gold;BUL
1998;Nagano;Bobsleigh;Bobsleigh;two-man;M;Gold;CAN
1998;Nagano;Curling;Curling;curling;M;Silver;CAN
1998;Nagano;Curling;Curling;curling;W;Gold;CAN
1998;Nagano;Ice Hockey;Ice Hockey;ice hockey;W;Silver;CAN
1998;Nagano;Skating;Figure skating;individual;M;Silver;CAN
1998;Nagano;Skating;Short Track S.;1000m;M;Bronze;CAN
1998;Nagano;Skating;Short Track S.;3000m relay;W;Bronze;CAN
1998;Nagano;Skating;Short Track S.;5000m relay;M;Gold;CAN
1998;Nagano;Skating;Short Track S.;500m;W;Gold;CAN
1998;Nagano;Skating;Speed skating;1000m;W;Bronze;CAN
1998;Nagano;Skating;Speed skating;500m;M;Bronze;CAN
1998;Nagano;Skating;Speed skating;500m;M;Silver;CAN
1998;Nagano;Skating;Speed skating;500m;W;Gold;CAN
1998;Nagano;Skating;Speed skating;500m;W;Silver;CAN
1998;Nagano;Skiing;Snowboard;giant-slalom;M;Gold;CAN
1998;Nagano;Skating;Figure skating;individual;W;Bronze;CHN
1998;Nagano;Skating;Short Track S.;1000m;M;Silver;CHN
1998;Nagano;Skating;Short Track S.;1000m;W;Silver;CHN
1998;Nagano;Skating;Short Track S.;3000m relay;W;Silver;CHN
1998;Nagano;Skating;Short Track S.;5000m relay;M;Bronze;CHN
1998;Nagano;Skating;Short Track S.;500m;M;Silver;CHN
1998;Nagano;Skating;Short Track S.;500m;W;Silver;CHN
1998;Nagano;Skiing;Freestyle Ski.;aerials;W;Silver;CHN
1998;Nagano;Ice Hockey;Ice Hockey;ice hockey;M;Gold;CZE
1998;Nagano;Skiing;Cross Country S;5km;W;Silver;CZE
1998;Nagano;Skiing;Cross Country S;Combined 5km + 10km pursuit;W;Bronze;CZE
1998;Nagano;Curling;Curling;curling;W;Silver;DEN
1998;Nagano;Biathlon;Biathlon;10km;M;Bronze;FIN
1998;Nagano;Ice Hockey;Ice Hockey;ice hockey;M;Bronze;FIN
1998;Nagano;Ice Hockey;Ice Hockey;ice hockey;W;Bronze;FIN
1998;Nagano;Skiing;Cross Country S;10km pursuit;M;Bronze;FIN
1998;Nagano;Skiing;Cross Country S;30km mass start;M;Gold;FIN
1998;Nagano;Skiing;Cross Country S;4x10km relay;M;Bronze;FIN
1998;Nagano;Skiing;Freestyle Ski.;moguls;M;Bronze;FIN
1998;Nagano;Skiing;Freestyle Ski.;moguls;M;Silver;FIN
1998;Nagano;Skiing;Nordic Combined;individual;M;Silver;FIN
1998;Nagano;Skiing;Nordic Combined;Team;M;Silver;FIN
1998;Nagano;Skiing;Ski Jumping;K120 individual (90m);M;Silver;FIN
1998;Nagano;Skiing;Ski Jumping;K90 individual (70m);M;Gold;FIN
1998;Nagano;Bobsleigh;Bobsleigh;four-man;M;Bronze;FRA
1998;Nagano;Skating;Figure skating;ice dancing;X;Bronze;FRA
1998;Nagano;Skating;Figure skating;individual;M;Bronze;FRA
1998;Nagano;Skiing;Alpine Skiing;downhill;M;Gold;FRA
1998;Nagano;Skiing;Alpine Skiing;downhill;W;Bronze;FRA
1998;Nagano;Skiing;Freestyle Ski.;aerials;M;Silver;FRA
1998;Nagano;Skiing;Nordic Combined;Team;M;Bronze;FRA
1998;Nagano;Skiing;Snowboard;giant-slalom;W;Gold;FRA
1998;Nagano;Bobsleigh;Bobsleigh;four-man;M;Bronze;GBR
1998;Nagano;Biathlon;Biathlon;15km;W;Bronze;GER
1998;Nagano;Biathlon;Biathlon;4x7.5km relay;M;Gold;GER
1998;Nagano;Biathlon;Biathlon;4x7.5km relay;W;Gold;GER
1998;Nagano;Biathlon;Biathlon;7.5km;W;Bronze;GER
1998;Nagano;Biathlon;Biathlon;7.5km;W;Silver;GER
1998;Nagano;Bobsleigh;Bobsleigh;four-man;M;Gold;GER
1998;Nagano;Bobsleigh;Bobsleigh;two-man;M;Bronze;GER
1998;Nagano;Luge;Luge;doubles;X;Gold;GER
1998;Nagano;Luge;Luge;singles;M;Bronze;GER
1998;Nagano;Luge;Luge;singles;M;Gold;GER
1998;Nagano;Luge;Luge;singles;W;Gold;GER
1998;Nagano;Luge;Luge;singles;W;Silver;GER
1998;Nagano;Skating;Figure skating;pairs;X;Bronze;GER
1998;Nagano;Skating;Speed skating;1500m;W;Silver;GER
1998;Nagano;Skating;Speed skating;3000m;W;Bronze;GER
1998;Nagano;Skating;Speed skating;3000m;W;Gold;GER
1998;Nagano;Skating;Speed skating;3000m;W;Silver;GER
1998;Nagano;Skating;Speed skating;5000m;W;Gold;GER
1998;Nagano;Skating;Speed skating;5000m;W;Silver;GER
1998;Nagano;Skiing;Alpine Skiing;alpine combined;W;Bronze;GER
1998;Nagano;Skiing;Alpine Skiing;alpine combined;W;Gold;GER
1998;Nagano;Skiing;Alpine Skiing;alpine combined;W;Silver;GER
1998;Nagano;Skiing;Alpine Skiing;downhill;W;Gold;GER
1998;Nagano;Skiing;Alpine Skiing;giant slalom;W;Bronze;GER
1998;Nagano;Skiing;Alpine Skiing;slalom;W;Gold;GER
1998;Nagano;Skiing;Freestyle Ski.;moguls;W;Silver;GER
1998;Nagano;Skiing;Ski Jumping;K120 team (90m);M;Silver;GER
1998;Nagano;Skiing;Snowboard;giant-slalom;W;Silver;GER
1998;Nagano;Skiing;Snowboard;Half-pipe;W;Gold;GER
1998;Nagano;Biathlon;Biathlon;20km;M;Silver;ITA
1998;Nagano;Bobsleigh;Bobsleigh;two-man;M;Gold;ITA
1998;Nagano;Luge;Luge;singles;M;Silver;ITA
1998;Nagano;Skiing;Alpine Skiing;giant slalom;W;Gold;ITA
1998;Nagano;Skiing;Alpine Skiing;slalom;W;Silver;ITA
1998;Nagano;Skiing;Cross Country S;30km;W;Silver;ITA
1998;Nagano;Skiing;Cross Country S;30km mass start;M;Bronze;ITA
1998;Nagano;Skiing;Cross Country S;4x10km relay;M;Silver;ITA
1998;Nagano;Skiing;Cross Country S;4x5km relay;W;Bronze;ITA
1998;Nagano;Skiing;Snowboard;giant-slalom;M;Silver;ITA
1998;Nagano;Skating;Short Track S.;500m;M;Bronze;JPN
1998;Nagano;Skating;Short Track S.;500m;M;Gold;JPN
1998;Nagano;Skating;Speed skating;1000m;M;Bronze;JPN
1998;Nagano;Skating;Speed skating;500m;M;Gold;JPN
1998;Nagano;Skating;Speed skating;500m;W;Bronze;JPN
1998;Nagano;Skiing;Freestyle Ski.;moguls;W;Gold;JPN
1998;Nagano;Skiing;Ski Jumping;K120 individual (90m);M;Bronze;JPN
1998;Nagano;Skiing;Ski Jumping;K120 individual (90m);M;Gold;JPN
1998;Nagano;Skiing;Ski Jumping;K120 team (90m);M;Gold;JPN
1998;Nagano;Skiing;Ski Jumping;K90 individual (70m);M;Silver;JPN
1998;Nagano;Skating;Speed skating;5000m;W;Bronze;KAZ
1998;Nagano;Skiing;Cross Country S;Combined 10km + 15km pursuit;M;Bronze;KAZ
1998;Nagano;Skating;Short Track S.;1000m;M;Gold;KOR
1998;Nagano;Skating;Short Track S.;1000m;W;Bronze;KOR
1998;Nagano;Skating;Short Track S.;1000m;W;Gold;KOR
1998;Nagano;Skating;Short Track S.;3000m relay;W;Gold;KOR
1998;Nagano;Skating;Short Track S.;5000m relay;M;Silver;KOR
1998;Nagano;Skating;Short Track S.;500m;W;Bronze;KOR
1998;Nagano;Skating;Speed skating;10000m;M;Bronze;NED
1998;Nagano;Skating;Speed skating;10000m;M;Gold;NED
1998;Nagano;Skating;Speed skating;10000m;M;Silver;NED
1998;Nagano;Skating;Speed skating;1000m;M;Gold;NED
1998;Nagano;Skating;Speed skating;1000m;M;Silver;NED
1998;Nagano;Skating;Speed skating;1000m;W;Gold;NED
1998;Nagano;Skating;Speed skating;1500m;M;Bronze;NED
1998;Nagano;Skating;Speed skating;1500m;M;Silver;NED
1998;Nagano;Skating;Speed skating;1500m;W;Gold;NED
1998;Nagano;Skating;Speed skating;5000m;M;Gold;NED
1998;Nagano;Skating;Speed skating;5000m;M;Silver;NED
1998;Nagano;Biathlon;Biathlon;10km;M;Gold;NOR
1998;Nagano;Biathlon;Biathlon;10km;M;Silver;NOR
1998;Nagano;Biathlon;Biathlon;20km;M;Gold;NOR
1998;Nagano;Biathlon;Biathlon;4x7.5km relay;M;Silver;NOR
1998;Nagano;Biathlon;Biathlon;4x7.5km relay;W;Bronze;NOR
1998;Nagano;Curling;Curling;curling;M;Bronze;NOR
1998;Nagano;Skating;Speed skating;1500m;M;Gold;NOR
1998;Nagano;Skiing;Alpine Skiing;alpine combined;M;Silver;NOR
1998;Nagano;Skiing;Alpine Skiing;downhill;M;Silver;NOR
1998;Nagano;Skiing;Alpine Skiing;slalom;M;Gold;NOR
1998;Nagano;Skiing;Alpine Skiing;slalom;M;Silver;NOR
1998;Nagano;Skiing;Cross Country S;10km pursuit;M;Gold;NOR
1998;Nagano;Skiing;Cross Country S;15km mass start;W;Bronze;NOR
1998;Nagano;Skiing;Cross Country S;30km mass start;M;Silver;NOR
1998;Nagano;Skiing;Cross Country S;4x10km relay;M;Gold;NOR
1998;Nagano;Skiing;Cross Country S;4x5km relay;W;Silver;NOR
1998;Nagano;Skiing;Cross Country S;50km;M;Gold;NOR
1998;Nagano;Skiing;Cross Country S;5km;W;Bronze;NOR
1998;Nagano;Skiing;Cross Country S;Combined 10km + 15km pursuit;M;Gold;NOR
1998;Nagano;Skiing;Cross Country S;Combined 10km + 15km pursuit;M;Silver;NOR
1998;Nagano;Skiing;Freestyle Ski.;moguls;W;Bronze;NOR
1998;Nagano;Skiing;Nordic Combined;individual;M;Gold;NOR
1998;Nagano;Skiing;Nordic Combined;Team;M;Gold;NOR
1998;Nagano;Skiing;Snowboard;Half-pipe;M;Silver;NOR
1998;Nagano;Skiing;Snowboard;Half-pipe;W;Silver;NOR
1998;Nagano;Biathlon;Biathlon;4x7.5km relay;M;Bronze;RUS
1998;Nagano;Biathlon;Biathlon;4x7.5km relay;W;Silver;RUS
1998;Nagano;Biathlon;Biathlon;7.5km;W;Gold;RUS
1998;Nagano;Ice Hockey;Ice Hockey;ice hockey;M;Silver;RUS
1998;Nagano;Skating;Figure skating;ice dancing;X;Gold;RUS
1998;Nagano;Skating;Figure skating;ice dancing;X;Silver;RUS
1998;Nagano;Skating;Figure skating;individual;M;Gold;RUS
1998;Nagano;Skating;Figure skating;pairs;X;Gold;RUS
1998;Nagano;Skating;Figure skating;pairs;X;Silver;RUS
1998;Nagano;Skiing;Cross Country S;15km mass start;W;Gold;RUS
1998;Nagano;Skiing;Cross Country S;15km mass start;W;Silver;RUS
1998;Nagano;Skiing;Cross Country S;30km;W;Bronze;RUS
1998;Nagano;Skiing;Cross Country S;30km;W;Gold;RUS
1998;Nagano;Skiing;Cross Country S;4x5km relay;W;Gold;RUS
1998;Nagano;Skiing;Cross Country S;5km;W;Gold;RUS
1998;Nagano;Skiing;Cross Country S;Combined 5km + 10km pursuit;W;Gold;RUS
1998;Nagano;Skiing;Cross Country S;Combined 5km + 10km pursuit;W;Silver;RUS
1998;Nagano;Skiing;Nordic Combined;individual;M;Bronze;RUS
1998;Nagano;Bobsleigh;Bobsleigh;four-man;M;Silver;SUI
1998;Nagano;Curling;Curling;curling;M;Gold;SUI
1998;Nagano;Skiing;Alpine Skiing;giant slalom;M;Bronze;SUI
1998;Nagano;Skiing;Alpine Skiing;super-G;M;Silver;SUI
1998;Nagano;Skiing;Freestyle Ski.;aerials;W;Bronze;SUI
1998;Nagano;Skiing;Snowboard;giant-slalom;M;Bronze;SUI
1998;Nagano;Skiing;Snowboard;Half-pipe;M;Gold;SUI
1998;Nagano;Curling;Curling;curling;W;Bronze;SWE
1998;Nagano;Skiing;Alpine Skiing;downhill;W;Silver;SWE
1998;Nagano;Skiing;Cross Country S;50km;M;Silver;SWE
1998;Nagano;Biathlon;Biathlon;15km;W;Silver;UKR
1998;Nagano;Ice Hockey;Ice Hockey;ice hockey;W;Gold;USA
1998;Nagano;Luge;Luge;doubles;X;Bronze;USA
1998;Nagano;Luge;Luge;doubles;X;Silver;USA
1998;Nagano;Skating;Figure skating;individual;W;Gold;USA
1998;Nagano;Skating;Figure skating;individual;W;Silver;USA
1998;Nagano;Skating;Speed skating;1000m;W;Silver;USA
1998;Nagano;Skating;Speed skating;1500m;W;Bronze;USA
1998;Nagano;Skiing;Alpine Skiing;super-G;W;Gold;USA
1998;Nagano;Skiing;Freestyle Ski.;aerials;M;Gold;USA
1998;Nagano;Skiing;Freestyle Ski.;aerials;W;Gold;USA
1998;Nagano;Skiing;Freestyle Ski.;moguls;M;Gold;USA
1998;Nagano;Skiing;Snowboard;Half-pipe;M;Bronze;USA
1998;Nagano;Skiing;Snowboard;Half-pipe;W;Bronze;USA
2002;Salt Lake City;Skating;Short Track S.;1000m;M;Gold;AUS
2002;Salt Lake City;Skiing;Freestyle Ski.;aerials;W;Gold;AUS
2002;Salt Lake City;Biathlon;Biathlon;10km;M;Bronze;AUT
2002;Salt Lake City;Bobsleigh;Skeleton;individual;M;Silver;AUT
2002;Salt Lake City;Luge;Luge;singles;M;Bronze;AUT
2002;Salt Lake City;Skiing;Alpine Skiing;alpine combined;M;Bronze;AUT
2002;Salt Lake City;Skiing;Alpine Skiing;alpine combined;W;Silver;AUT
2002;Salt Lake City;Skiing;Alpine Skiing;downhill;M;Bronze;AUT
2002;Salt Lake City;Skiing;Alpine Skiing;downhill;M;Gold;AUT
2002;Salt Lake City;Skiing;Alpine Skiing;downhill;W;Bronze;AUT
2002;Salt Lake City;Skiing;Alpine Skiing;giant slalom;M;Gold;AUT
2002;Salt Lake City;Skiing;Alpine Skiing;slalom;M;Bronze;AUT
2002;Salt Lake City;Skiing;Alpine Skiing;super-G;M;Bronze;AUT
2002;Salt Lake City;Skiing;Alpine Skiing;super-G;M;Silver;AUT
2002;Salt Lake City;Skiing;Cross Country S;30km mass start;M;Gold;AUT
2002;Salt Lake City;Skiing;Cross Country S;30km mass start;M;Silver;AUT
2002;Salt Lake City;Skiing;Nordic Combined;individual;M;Bronze;AUT
2002;Salt Lake City;Skiing;Nordic Combined;sprint;M;Bronze;AUT
2002;Salt Lake City;Skiing;Nordic Combined;Team;M;Bronze;AUT
2002;Salt Lake City;Skiing;Freestyle Ski.;aerials;M;Bronze;BLR
2002;Salt Lake City;Biathlon;Biathlon;10km pursuit;W;Bronze;BUL
2002;Salt Lake City;Skating;Short Track S.;1500m;W;Bronze;BUL
2002;Salt Lake City;Skating;Short Track S.;500m;W;Silver;BUL
2002;Salt Lake City;Curling;Curling;curling;M;Silver;CAN
2002;Salt Lake City;Curling;Curling;curling;W;Bronze;CAN
2002;Salt Lake City;Ice Hockey;Ice Hockey;ice hockey;M;Gold;CAN
2002;Salt Lake City;Ice Hockey;Ice Hockey;ice hockey;W;Gold;CAN
2002;Salt Lake City;Skating;Figure skating;pairs;X;Gold;CAN
2002;Salt Lake City;Skating;Short Track S.;1000m;M;Bronze;CAN
2002;Salt Lake City;Skating;Short Track S.;1500m;M;Bronze;CAN
2002;Salt Lake City;Skating;Short Track S.;3000m relay;W;Bronze;CAN
2002;Salt Lake City;Skating;Short Track S.;5000m relay;M;Gold;CAN
2002;Salt Lake City;Skating;Short Track S.;500m;M;Gold;CAN
2002;Salt Lake City;Skating;Short Track S.;500m;M;Silver;CAN
2002;Salt Lake City;Skating;Speed skating;3000m;W;Bronze;CAN
2002;Salt Lake City;Skating;Speed skating;5000m;W;Bronze;CAN
2002;Salt Lake City;Skating;Speed skating;500m;W;Gold;CAN
2002;Salt Lake City;Skiing;Cross Country S;5km pursuit;W;Gold;CAN
2002;Salt Lake City;Skiing;Freestyle Ski.;aerials;W;Bronze;CAN
2002;Salt Lake City;Skiing;Freestyle Ski.;aerials;W;Silver;CAN
2002;Salt Lake City;Skating;Figure skating;pairs;X;Bronze;CHN
2002;Salt Lake City;Skating;Short Track S.;1000m;W;Bronze;CHN
2002;Salt Lake City;Skating;Short Track S.;1000m;W;Gold;CHN
2002;Salt Lake City;Skating;Short Track S.;1500m;M;Silver;CHN
2002;Salt Lake City;Skating;Short Track S.;3000m relay;W;Silver;CHN
2002;Salt Lake City;Skating;Short Track S.;5000m relay;M;Bronze;CHN
2002;Salt Lake City;Skating;Short Track S.;500m;W;Bronze;CHN
2002;Salt Lake City;Skating;Short Track S.;500m;W;Gold;CHN
2002;Salt Lake City;Skiing;Alpine Skiing;alpine combined;W;Gold;CRO
2002;Salt Lake City;Skiing;Alpine Skiing;giant slalom;W;Gold;CRO
2002;Salt Lake City;Skiing;Alpine Skiing;slalom;W;Gold;CRO
2002;Salt Lake City;Skiing;Alpine Skiing;super-G;W;Silver;CRO
2002;Salt Lake City;Skiing;Cross Country S;15km mass start;W;Silver;CZE
2002;Salt Lake City;Skiing;Cross Country S;5km pursuit;W;Silver;CZE
2002;Salt Lake City;Skiing;Freestyle Ski.;aerials;M;Gold;CZE
2002;Salt Lake City;Skiing;Cross Country S;15km;M;Bronze;EST
2002;Salt Lake City;Skiing;Cross Country S;15km;M;Gold;EST
2002;Salt Lake City;Skiing;Cross Country S;50km;M;Silver;EST
2002;Salt Lake City;Skiing;Freestyle Ski.;moguls;M;Gold;FIN
2002;Salt Lake City;Skiing;Nordic Combined;individual;M;Gold;FIN
2002;Salt Lake City;Skiing;Nordic Combined;individual;M;Silver;FIN
2002;Salt Lake City;Skiing;Nordic Combined;sprint;M;Gold;FIN
2002;Salt Lake City;Skiing;Nordic Combined;Team;M;Gold;FIN
2002;Salt Lake City;Skiing;Ski Jumping;K120 individual (90m);M;Bronze;FIN
2002;Salt Lake City;Skiing;Ski Jumping;K120 team (90m);M;Silver;FIN
2002;Salt Lake City;Biathlon;Biathlon;12.5km pursuit;M;Silver;FRA
2002;Salt Lake City;Biathlon;Biathlon;4x7.5km relay;M;Bronze;FRA
2002;Salt Lake City;Skating;Figure skating;ice dancing;X;Gold;FRA
2002;Salt Lake City;Skiing;Alpine Skiing;downhill;W;Gold;FRA
2002;Salt Lake City;Skiing;Alpine Skiing;slalom;M;Gold;FRA
2002;Salt Lake City;Skiing;Alpine Skiing;slalom;M;Silver;FRA
2002;Salt Lake City;Skiing;Alpine Skiing;slalom;W;Silver;FRA
2002;Salt Lake City;Skiing;Freestyle Ski.;moguls;M;Bronze;FRA
2002;Salt Lake City;Skiing;Snowboard;Giant parallel slalom;W;Gold;FRA
2002;Salt Lake City;Skiing;Snowboard;Giant parallel slalom;W;Silver;FRA
2002;Salt Lake City;Skiing;Snowboard;Half-pipe;W;Silver;FRA
2002;Salt Lake City;Bobsleigh;Skeleton;individual;W;Bronze;GBR
2002;Salt Lake City;Curling;Curling;curling;W;Gold;GBR
2002;Salt Lake City;Biathlon;Biathlon;10km;M;Silver;GER
2002;Salt Lake City;Biathlon;Biathlon;10km pursuit;W;Silver;GER
2002;Salt Lake City;Biathlon;Biathlon;12.5km pursuit;M;Bronze;GER
2002;Salt Lake City;Biathlon;Biathlon;15km;W;Gold;GER
2002;Salt Lake City;Biathlon;Biathlon;20km;M;Silver;GER
2002;Salt Lake City;Biathlon;Biathlon;4x7.5km relay;M;Silver;GER
2002;Salt Lake City;Biathlon;Biathlon;4x7.5km relay;W;Gold;GER
2002;Salt Lake City;Biathlon;Biathlon;7.5km;W;Gold;GER
2002;Salt Lake City;Biathlon;Biathlon;7.5km;W;Silver;GER
2002;Salt Lake City;Bobsleigh;Bobsleigh;four-man;M;Gold;GER
2002;Salt Lake City;Bobsleigh;Bobsleigh;two-man;M;Gold;GER
2002;Salt Lake City;Bobsleigh;Bobsleigh;two-man;W;Bronze;GER
2002;Salt Lake City;Bobsleigh;Bobsleigh;two-man;W;Silver;GER
